timestamp,timestamp_unix,d_3-2,dt_3-2,d_3-4,dt_3-4,d_3-6,dt_3-6,d_4-3,dt_4-3
2023-04-08 16:28:15.492731,1680971295,266,233,165,176,151,142,0,0
2023-04-08 16:58:15.492731,1680973095,266,246,165,179,151,142,0,0
2023-04-08 17:28:15.492731,1680974895,266,227,165,181,151,150,0,0
2023-04-08 17:58:15.492731,1680976695,266,214,165,177,151,146,0,0
2023-04-08 18:28:15.492731,1680978495,266,217,165,165,151,135,0,0
2023-04-08 18:58:15.492731,1680980295,266,204,165,160,151,128,0,0
2023-04-08 19:28:15.492731,1680982095,266,191,165,158,151,126,0,0
2023-04-08 19:58:15.492731,1680983895,266,194,165,148,151,132,0,0
2023-04-08 20:28:15.492731,1680985695,266,195,165,143,151,131,0,0
2023-04-08 20:58:15.492731,1680987495,266,194,165,147,151,116,0,0
2023-04-08 21:28:15.492731,1680989295,266,194,165,147,151,118,0,0
2023-04-08 21:58:15.492731,1680991095,266,193,165,147,151,113,0,0
2023-04-08 22:28:15.492731,1680992895,266,191,165,146,151,115,0,0
2023-04-08 22:58:15.492731,1680994695,266,190,165,138,151,110,0,0
2023-04-08 23:28:15.492731,1680996495,266,185,165,139,151,110,0,0
2023-04-08 23:58:15.492731,1680998295,266,185,165,137,151,113,0,0
2023-04-09 00:28:15.492731,1681000095,266,187,165,141,151,105,0,0
2023-04-09 00:58:15.492731,1681001895,266,183,165,136,151,105,0,0
2023-04-09 01:28:15.492731,1681003695,266,183,165,142,151,106,0,0
2023-04-09 01:58:15.492731,1681005495,266,180,165,139,151,100,0,0
2023-04-09 02:28:15.492731,1681007295,266,176,165,131,151,99,0,0
2023-04-09 02:58:15.492731,1681009095,266,176,165,135,151,104,0,0
2023-04-09 03:28:15.492731,1681010895,266,179,165,133,151,109,0,0
2023-04-09 03:58:15.492731,1681012695,266,175,165,138,151,110,0,0
2023-04-09 04:28:15.492731,1681014495,266,182,165,127,151,120,0,0
2023-04-09 04:58:15.492731,1681016295,266,182,165,133,151,124,0,0
2023-04-09 05:28:15.492731,1681018095,266,180,165,136,151,106,0,0
2023-04-09 05:58:15.492731,1681019895,266,182,165,118,151,116,0,0
2023-04-09 06:28:15.492731,1681021695,266,204,165,131,151,117,0,0
2023-04-09 06:58:15.492731,1681023495,266,192,165,143,151,120,0,0
2023-04-09 07:28:15.492731,1681025295,266,193,165,141,151,126,0,0
2023-04-09 07:58:15.492731,1681027095,266,201,165,145,151,124,0,0
2023-04-09 08:28:15.492731,1681028895,266,201,165,149,151,126,0,0
2023-04-09 08:58:15.492731,1681030695,266,202,165,152,151,130,0,0
2023-04-09 09:28:15.492731,1681032495,266,199,165,153,151,137,0,0
2023-04-09 09:58:15.492731,1681034295,266,214,165,154,151,140,0,0
2023-04-09 10:28:15.492731,1681036095,266,209,165,160,151,140,0,0
2023-04-09 10:58:15.492731,1681037895,266,217,165,163,151,144,0,0
2023-04-09 11:28:15.492731,1681039695,266,207,165,159,151,123,0,0
2023-04-09 11:58:15.492731,1681041495,266,213,165,156,151,133,0,0
2023-04-09 12:28:15.492731,1681043295,266,207,165,160,151,138,0,0
2023-04-09 12:58:15.492731,1681045095,266,210,165,158,151,131,0,0
2023-04-09 13:28:15.492731,1681046895,266,209,165,160,151,145,0,0
2023-04-09 13:58:15.492731,1681048695,266,210,165,161,151,140,0,0
2023-04-09 14:28:15.492731,1681050495,266,218,165,159,151,134,0,0
2023-04-09 14:58:15.492731,1681052295,266,209,165,160,151,145,0,0
2023-04-09 15:28:15.492731,1681054095,266,217,165,160,151,136,0,0
2023-04-09 15:58:15.492731,1681055895,266,215,165,167,151,143,0,0
2023-04-09 16:28:15.492731,1681057695,266,208,165,167,151,132,0,0
2023-04-09 16:58:15.492731,1681059495,266,212,165,158,151,135,0,0
2023-04-09 17:28:15.492731,1681061295,266,215,165,161,151,132,0,0
2023-04-09 17:58:15.492731,1681063095,266,203,165,157,151,141,0,0
2023-04-09 18:28:15.492731,1681064895,266,195,165,152,151,132,0,0
2023-04-09 18:58:15.492731,1681066695,266,199,165,153,151,128,0,0
2023-04-09 19:28:15.492731,1681068495,266,200,165,148,151,126,0,0
2023-04-09 19:58:15.492731,1681070295,266,196,165,142,151,119,0,0
2023-04-09 20:28:15.492731,1681072095,266,192,165,145,151,116,0,0
2023-04-09 20:58:15.492731,1681073895,266,188,165,143,151,122,0,0
2023-04-09 21:28:15.492731,1681075695,266,186,165,137,151,118,0,0
2023-04-09 21:58:15.492731,1681077495,266,186,165,143,151,119,0,0
2023-04-09 22:28:15.492731,1681079295,266,186,165,136,151,108,0,0
2023-04-09 22:58:15.492731,1681081095,266,184,165,126,151,108,0,0
2023-04-09 23:28:15.492731,1681082895,266,176,165,127,151,114,0,0
2023-04-09 23:58:15.492731,1681084695,266,178,165,141,151,113,0,0
2023-04-10 00:28:15.492731,1681086495,266,178,165,119,151,105,0,0
2023-04-10 00:58:15.492731,1681088295,266,177,165,125,151,100,0,0
2023-04-10 01:28:15.492731,1681090095,266,180,165,119,151,107,0,0
2023-04-10 01:58:15.492731,1681091895,266,176,165,113,151,107,0,0
2023-04-10 02:28:15.492731,1681093695,266,175,165,117,151,100,0,0
2023-04-10 02:58:15.492731,1681095495,266,178,165,120,151,102,0,0
2023-04-10 03:28:15.492731,1681097295,266,180,165,136,151,95,0,0
2023-04-10 03:58:15.492731,1681099095,266,186,165,135,151,118,0,0
2023-04-10 04:28:15.492731,1681100895,266,190,165,151,151,117,0,0
2023-04-10 04:58:15.492731,1681102695,266,207,165,163,151,122,0,0
2023-04-10 05:28:15.492731,1681104495,266,233,165,180,151,153,0,0
2023-04-10 05:58:15.492731,1681106295,266,258,165,212,151,161,0,0
2023-04-10 06:28:15.492731,1681108095,266,295,165,214,151,165,0,0
2023-04-10 06:58:15.492731,1681109895,266,279,165,207,151,160,0,0
2023-04-10 07:28:15.492731,1681111695,266,247,165,192,151,161,0,0
2023-04-10 07:58:15.492731,1681113495,266,246,165,179,151,165,0,0
2023-04-10 08:28:15.492731,1681115295,266,231,165,181,151,149,0,0
2023-04-10 08:58:15.492731,1681117095,266,222,165,172,151,154,0,0
2023-04-10 09:28:15.492731,1681118895,266,217,165,170,151,145,0,0
2023-04-10 09:58:15.492731,1681120695,266,220,165,174,151,149,0,0
2023-04-10 10:28:15.492731,1681122495,266,222,165,171,151,157,0,0
2023-04-10 10:58:15.492731,1681124295,266,224,165,172,151,151,0,0
2023-04-10 11:28:15.492731,1681126095,266,231,165,169,151,159,0,0
2023-04-10 11:58:15.492731,1681127895,266,229,165,172,151,143,0,0
2023-04-10 12:28:15.492731,1681129695,266,225,165,177,151,141,0,0
2023-04-10 12:58:15.492731,1681131495,266,224,165,182,151,152,0,0
