timestamp,timestamp_unix,d_6-3,dt_6-3,d_6-5,dt_6-5
2023-05-29 06:40:46.411448,1685342446,198,284,119,179
2023-05-29 07:10:46.411448,1685344246,198,240,119,115
2023-05-29 07:40:46.411448,1685346046,198,218,119,107
2023-05-29 08:10:46.411448,1685347846,198,215,119,111
2023-05-29 08:40:46.411448,1685349646,198,202,119,111
2023-05-29 09:10:46.411448,1685351446,198,190,119,113
2023-05-29 09:40:46.411448,1685353246,198,203,119,116
2023-05-29 10:10:46.411448,1685355046,198,195,119,139
2023-05-29 10:40:46.411448,1685356846,198,187,119,139
2023-05-29 11:10:46.411448,1685358646,198,194,119,133
2023-05-29 11:40:46.411448,1685360446,198,196,119,137
2023-05-29 12:10:46.411448,1685362246,198,195,119,139
2023-05-29 12:40:46.411448,1685364046,198,202,119,135
2023-05-29 13:10:46.411448,1685365846,198,210,119,138
2023-05-29 13:40:46.411448,1685367646,198,217,119,158
2023-05-29 14:10:46.411448,1685369446,198,218,119,169
2023-05-29 14:40:46.411448,1685371246,198,213,119,167
2023-05-29 15:10:46.411448,1685373046,198,212,119,172
2023-05-29 15:40:46.411448,1685374846,198,218,119,171
2023-05-29 16:10:46.411448,1685376646,198,229,119,171
2023-05-29 16:40:46.411448,1685378446,198,216,119,151
2023-05-29 17:10:46.411448,1685380246,198,196,119,146
2023-05-29 17:40:46.411448,1685382046,198,186,119,117
2023-05-29 18:10:46.411448,1685383846,198,180,119,115
2023-05-29 18:40:46.411448,1685385646,198,162,119,109
2023-05-29 19:10:46.411448,1685387446,198,159,119,102
2023-05-29 19:40:46.411448,1685389246,198,151,119,102
2023-05-29 20:10:46.411448,1685391046,198,159,119,99
2023-05-29 20:40:46.411448,1685392846,198,155,119,94
2023-05-29 21:10:46.411448,1685394646,198,151,119,96
2023-05-29 21:40:46.411448,1685396446,198,152,119,94
2023-05-29 22:10:46.411448,1685398246,198,154,119,89
2023-05-29 22:40:46.411448,1685400046,198,150,119,89
2023-05-29 23:10:46.411448,1685401846,198,147,119,91
2023-05-29 23:40:46.411448,1685403646,198,133,119,88
2023-05-30 00:10:46.411448,1685405446,198,128,119,86
2023-05-30 00:40:46.411448,1685407246,198,143,119,95
2023-05-30 01:10:46.411448,1685409046,198,140,119,99
2023-05-30 01:40:46.411448,1685410846,198,130,119,85
2023-05-30 02:10:46.411448,1685412646,198,134,119,87
2023-05-30 02:40:46.411448,1685414446,198,134,119,82
2023-05-30 03:10:46.411448,1685416246,198,131,119,84
2023-05-30 03:40:46.411448,1685418046,198,152,119,89
2023-05-30 04:10:46.411448,1685419846,198,144,119,92
2023-05-30 04:40:46.411448,1685421646,198,170,119,90
2023-05-30 05:10:46.411448,1685423446,198,180,119,101
2023-05-30 05:40:46.411448,1685425246,198,216,119,133
2023-05-30 06:10:46.411448,1685427046,198,257,119,202
2023-05-30 06:40:46.411448,1685428846,198,287,119,189
2023-05-30 07:10:46.411448,1685430646,198,242,119,146
2023-05-30 07:40:46.411448,1685432446,198,215,119,111
2023-05-30 08:10:46.411448,1685434246,198,207,119,111
2023-05-30 08:40:46.411448,1685436046,198,194,119,113
2023-05-30 09:10:46.411448,1685437846,198,196,119,118
2023-05-30 09:40:46.411448,1685439646,198,204,119,146
2023-05-30 10:10:46.411448,1685441446,198,217,119,147
2023-05-30 10:40:46.411448,1685443246,198,215,119,162
2023-05-30 11:10:46.411448,1685445046,198,195,119,137
2023-05-30 11:40:46.411448,1685446846,198,198,119,141
2023-05-30 12:10:46.411448,1685448646,198,211,119,133
2023-05-30 12:40:46.411448,1685450446,198,223,119,140
2023-05-30 13:10:46.411448,1685452246,198,225,119,149
2023-05-30 13:40:46.411448,1685454046,198,219,119,158
2023-05-30 14:10:46.411448,1685455846,198,238,119,172
2023-05-30 14:40:46.411448,1685457646,198,241,119,186
2023-05-30 15:10:46.411448,1685459446,198,237,119,188
2023-05-30 15:40:46.411448,1685461246,198,235,119,189
2023-05-30 16:10:46.411448,1685463046,198,244,119,169
2023-05-30 16:40:46.411448,1685464846,198,236,119,160
2023-05-30 17:10:46.411448,1685466646,198,232,119,155
2023-05-30 17:40:46.411448,1685468446,198,201,119,130
2023-05-30 18:10:46.411448,1685470246,198,186,119,118
2023-05-30 18:40:46.411448,1685472046,198,175,119,114
2023-05-30 19:10:46.411448,1685473846,198,165,119,111
2023-05-30 19:40:46.411448,1685475646,198,170,119,103
2023-05-30 20:10:46.411448,1685477446,198,147,119,93
2023-05-30 20:40:46.411448,1685479246,198,147,119,92
2023-05-30 21:10:46.411448,1685481046,198,158,119,95
2023-05-30 21:40:46.411448,1685482846,198,142,119,99
2023-05-30 22:10:46.411448,1685484646,198,149,119,92
2023-05-30 22:40:46.411448,1685486446,198,138,119,93
2023-05-30 23:10:46.411448,1685488246,198,129,119,90
2023-05-30 23:40:46.411448,1685490046,198,121,119,89
2023-05-31 00:10:46.411448,1685491846,198,127,119,92
2023-05-31 00:40:46.411448,1685493646,198,141,119,90
2023-05-31 01:10:46.411448,1685495446,198,129,119,90
2023-05-31 01:40:46.411448,1685497246,198,138,119,93
2023-05-31 02:10:46.411448,1685499046,198,145,119,87
2023-05-31 02:40:46.411448,1685500846,198,150,119,84
2023-05-31 03:10:46.411448,1685502646,198,132,119,87
2023-05-31 03:40:46.411448,1685504446,198,137,119,87
2023-05-31 04:10:46.411448,1685506246,198,148,119,83
2023-05-31 04:40:46.411448,1685508046,198,164,119,89
2023-05-31 05:10:46.411448,1685509846,198,191,119,103
2023-05-31 05:40:46.411448,1685511646,198,214,119,135
2023-05-31 06:10:46.411448,1685513446,198,235,119,183
2023-05-31 06:40:46.411448,1685515246,198,253,119,173
2023-05-31 07:10:46.411448,1685517046,198,219,119,119
2023-05-31 07:40:46.411448,1685518846,198,216,119,111
2023-05-31 08:10:46.411448,1685520646,198,200,119,113
2023-05-31 08:40:46.411448,1685522446,198,179,119,115
2023-05-31 09:10:46.411448,1685524246,198,188,119,114
2023-05-31 09:40:46.411448,1685526046,198,197,119,138
2023-05-31 10:10:46.411448,1685527846,198,196,119,156
2023-05-31 10:40:46.411448,1685529646,198,206,119,155
2023-05-31 11:10:46.411448,1685531446,198,202,119,157
2023-05-31 11:40:46.411448,1685533246,198,200,119,148
2023-05-31 12:10:46.411448,1685535046,198,204,119,141
2023-05-31 12:40:46.411448,1685536846,198,199,119,145
2023-05-31 13:10:46.411448,1685538646,198,203,119,141
2023-05-31 13:40:46.411448,1685540446,198,216,119,152
2023-05-31 14:10:46.411448,1685542246,198,218,119,162
2023-05-31 14:40:46.411448,1685544046,198,221,119,161
2023-05-31 15:10:46.411448,1685545846,198,222,119,170
2023-05-31 15:40:46.411448,1685547646,198,233,119,180
2023-05-31 16:10:46.411448,1685549446,198,238,119,171
2023-05-31 16:40:46.411448,1685551246,198,222,119,159
2023-05-31 17:10:46.411448,1685553046,198,210,119,137
2023-05-31 17:40:46.411448,1685554846,198,208,119,118
2023-05-31 18:10:46.411448,1685556646,198,180,119,114
2023-05-31 18:40:46.411448,1685558446,198,161,119,113
2023-05-31 19:10:46.411448,1685560246,198,163,119,114
2023-05-31 19:40:46.411448,1685562046,198,163,119,111
2023-05-31 20:10:46.411448,1685563846,198,159,119,105
2023-05-31 20:40:46.411448,1685565646,198,151,119,104
2023-05-31 21:10:46.411448,1685567446,198,147,119,93
2023-05-31 21:40:46.411448,1685569246,198,142,119,91
2023-05-31 22:10:46.411448,1685571046,198,145,119,93
2023-05-31 22:40:46.411448,1685572846,198,130,119,91
2023-05-31 23:10:46.411448,1685574646,198,139,119,94
2023-05-31 23:40:46.411448,1685576446,198,136,119,97
2023-06-01 00:10:46.411448,1685578246,198,135,119,108
2023-06-01 00:40:46.411448,1685580046,198,141,119,97
2023-06-01 01:10:46.411448,1685581846,198,140,119,97
2023-06-01 01:40:46.411448,1685583646,198,145,119,86
2023-06-01 02:10:46.411448,1685585446,198,147,119,87
2023-06-01 02:40:46.411448,1685587246,198,131,119,96
2023-06-01 03:10:46.411448,1685589046,198,129,119,88
2023-06-01 03:40:46.411448,1685590846,198,134,119,83
2023-06-01 04:10:46.411448,1685592646,198,151,119,85
2023-06-01 04:40:46.411448,1685594446,198,184,119,91
2023-06-01 05:10:46.411448,1685596246,198,191,119,105
2023-06-01 05:40:46.411448,1685598046,198,238,119,148
2023-06-01 06:10:46.411448,1685599846,198,262,119,198
2023-06-01 06:40:46.411448,1685601646,198,298,119,196
2023-06-01 07:10:46.411448,1685603446,198,241,119,150
2023-06-01 07:40:46.411448,1685605246,198,216,119,115
2023-06-01 08:10:46.411448,1685607046,198,203,119,119
2023-06-01 08:40:46.411448,1685608846,198,194,119,116
2023-06-01 09:10:46.411448,1685610646,198,198,119,114
2023-06-01 09:40:46.411448,1685612446,198,205,119,139
2023-06-01 10:10:46.411448,1685614246,198,208,119,153
2023-06-01 10:40:46.411448,1685616046,198,203,119,150
2023-06-01 11:10:46.411448,1685617846,198,208,119,139
2023-06-01 11:40:46.411448,1685619646,198,214,119,136
2023-06-01 12:10:46.411448,1685621446,198,214,119,139
2023-06-01 12:40:46.411448,1685623246,198,218,119,141
2023-06-01 13:10:46.411448,1685625046,198,219,119,144
2023-06-01 13:40:46.411448,1685626846,198,226,119,164
2023-06-01 14:10:46.411448,1685628646,198,232,119,173
2023-06-01 14:40:46.411448,1685630446,198,232,119,188
2023-06-01 15:10:46.411448,1685632246,198,228,119,184
2023-06-01 15:40:46.411448,1685634046,198,244,119,185
2023-06-01 16:10:46.411448,1685635846,198,241,119,182
2023-06-01 16:40:46.411448,1685637646,198,238,119,166
2023-06-01 17:10:46.411448,1685639446,198,229,119,146
2023-06-01 17:40:46.411448,1685641246,198,191,119,131
2023-06-01 18:10:46.411448,1685643046,198,186,119,136
2023-06-01 18:40:46.411448,1685644846,198,173,119,120
2023-06-01 19:10:46.411448,1685646646,198,164,119,111
2023-06-01 19:40:46.411448,1685648446,198,171,119,108
2023-06-01 20:10:46.411448,1685650246,198,160,119,103
2023-06-01 20:40:46.411448,1685652046,198,166,119,99
2023-06-01 21:10:46.411448,1685653846,198,171,119,98
2023-06-01 21:40:46.411448,1685655646,198,152,119,97
2023-06-01 22:10:46.411448,1685657446,198,145,119,96
2023-06-01 22:40:46.411448,1685659246,198,136,119,96
2023-06-01 23:10:46.411448,1685661046,198,142,119,95
2023-06-01 23:40:46.411448,1685662846,198,134,119,100
2023-06-02 00:10:46.411448,1685664646,198,144,119,103
2023-06-02 00:40:46.411448,1685666446,198,130,119,91
2023-06-02 01:10:46.411448,1685668246,198,130,119,85
2023-06-02 01:40:46.411448,1685670046,198,133,119,83
2023-06-02 02:10:46.411448,1685671846,198,128,119,84
2023-06-02 02:40:46.411448,1685673646,198,135,119,83
2023-06-02 03:10:46.411448,1685675446,198,140,119,86
2023-06-02 03:40:46.411448,1685677246,198,154,119,83
2023-06-02 04:10:46.411448,1685679046,198,157,119,85
2023-06-02 04:40:46.411448,1685680846,198,165,119,87
2023-06-02 05:10:46.411448,1685682646,198,179,119,98
2023-06-02 05:40:46.411448,1685684446,198,211,119,112
2023-06-02 06:10:46.411448,1685686246,198,215,119,151
2023-06-02 06:40:46.411448,1685688046,198,232,119,145
2023-06-02 07:10:46.411448,1685689846,198,210,119,112
2023-06-02 07:40:46.411448,1685691646,198,213,119,113
2023-06-02 08:10:46.411448,1685693446,198,204,119,141
2023-06-02 08:40:46.411448,1685695246,198,198,119,119
2023-06-02 09:10:46.411448,1685697046,198,212,119,119
2023-06-02 09:40:46.411448,1685698846,198,208,119,140
2023-06-02 10:10:46.411448,1685700646,198,207,119,151
2023-06-02 10:40:46.411448,1685702446,198,208,119,151
2023-06-02 11:10:46.411448,1685704246,198,197,119,139
2023-06-02 11:40:46.411448,1685706046,198,196,119,138
2023-06-02 12:10:46.411448,1685707846,198,199,119,148
2023-06-02 12:40:46.411448,1685709646,198,201,119,152
2023-06-02 13:10:46.411448,1685711446,198,218,119,150
2023-06-02 13:40:46.411448,1685713246,198,220,119,174
2023-06-02 14:10:46.411448,1685715046,198,225,119,180
2023-06-02 14:40:46.411448,1685716846,198,225,119,183
2023-06-02 15:10:46.411448,1685718646,198,215,119,187
2023-06-02 15:40:46.411448,1685720446,198,232,119,180
2023-06-02 16:10:46.411448,1685722246,198,220,119,171
2023-06-02 16:40:46.411448,1685724046,198,222,119,161
2023-06-02 17:10:46.411448,1685725846,198,217,119,144
2023-06-02 17:40:46.411448,1685727646,198,188,119,138
2023-06-02 18:10:46.411448,1685729446,198,186,119,119
2023-06-02 18:40:46.411448,1685731246,198,179,119,114
2023-06-02 19:10:46.411448,1685733046,198,162,119,112
2023-06-02 19:40:46.411448,1685734846,198,166,119,114
2023-06-02 20:10:46.411448,1685736646,198,166,119,115
2023-06-02 20:40:46.411448,1685738446,198,168,119,108
2023-06-02 21:10:46.411448,1685740246,198,155,119,105
2023-06-02 21:40:46.411448,1685742046,198,149,119,100
2023-06-02 22:10:46.411448,1685743846,198,160,119,96
2023-06-02 22:40:46.411448,1685745646,198,142,119,96
2023-06-02 23:10:46.411448,1685747446,198,134,119,99
2023-06-02 23:40:46.411448,1685749246,198,143,119,98
2023-06-03 00:10:46.411448,1685751046,198,139,119,95
2023-06-03 00:40:46.411448,1685752846,198,134,119,96
2023-06-03 01:10:46.411448,1685754646,198,133,119,97
2023-06-03 01:40:46.411448,1685756446,198,128,119,100
2023-06-03 02:10:46.411448,1685758246,198,128,119,97
2023-06-03 02:40:46.411448,1685760046,198,131,119,97
2023-06-03 03:10:46.411448,1685761846,198,135,119,108
2023-06-03 03:40:46.411448,1685763646,198,136,119,101
2023-06-03 04:10:46.411448,1685765446,198,141,119,90
2023-06-03 04:40:46.411448,1685767246,198,150,119,90
2023-06-03 05:10:46.411448,1685769046,198,137,119,89
2023-06-03 05:40:46.411448,1685770846,198,137,119,90
2023-06-03 06:10:46.411448,1685772646,198,163,119,93
2023-06-03 06:40:46.411448,1685774446,198,158,119,94
2023-06-03 07:10:46.411448,1685776246,198,158,119,98
2023-06-03 07:40:46.411448,1685778046,198,173,119,103
2023-06-03 08:10:46.411448,1685779846,198,199,119,109
2023-06-03 08:40:46.411448,1685781646,198,198,119,116
2023-06-03 09:10:46.411448,1685783446,198,187,119,136
2023-06-03 09:40:46.411448,1685785246,198,199,119,147
2023-06-03 10:10:46.411448,1685787046,198,197,119,141
2023-06-03 10:40:46.411448,1685788846,198,196,119,152
2023-06-03 11:10:46.411448,1685790646,198,205,119,148
2023-06-03 11:40:46.411448,1685792446,198,208,119,143
2023-06-03 12:10:46.411448,1685794246,198,203,119,157
2023-06-03 12:40:46.411448,1685796046,198,200,119,150
2023-06-03 13:10:46.411448,1685797846,198,188,119,156
2023-06-03 13:40:46.411448,1685799646,198,198,119,149
2023-06-03 14:10:46.411448,1685801446,198,196,119,146
2023-06-03 14:40:46.411448,1685803246,198,196,119,136
2023-06-03 15:10:46.411448,1685805046,198,191,119,146
2023-06-03 15:40:46.411448,1685806846,198,203,119,139
2023-06-03 16:10:46.411448,1685808646,198,195,119,119
2023-06-03 16:40:46.411448,1685810446,198,194,119,136
2023-06-03 17:10:46.411448,1685812246,198,190,119,141
2023-06-03 17:40:46.411448,1685814046,198,192,119,116
2023-06-03 18:10:46.411448,1685815846,198,173,119,115
2023-06-03 18:40:46.411448,1685817646,198,169,119,114
2023-06-03 19:10:46.411448,1685819446,198,162,119,106
2023-06-03 19:40:46.411448,1685821246,198,173,119,105
2023-06-03 20:10:46.411448,1685823046,198,172,119,99
2023-06-03 20:40:46.411448,1685824846,198,159,119,101
2023-06-03 21:10:46.411448,1685826646,198,158,119,104
2023-06-03 21:40:46.411448,1685828446,198,151,119,98
2023-06-03 22:10:46.411448,1685830246,198,149,119,93
2023-06-03 22:40:46.411448,1685832046,198,139,119,93
2023-06-03 23:10:46.411448,1685833846,198,139,119,98
2023-06-03 23:40:46.411448,1685835646,198,136,119,97
2023-06-04 00:10:46.411448,1685837446,198,133,119,95
2023-06-04 00:40:46.411448,1685839246,198,132,119,94
2023-06-04 01:10:46.411448,1685841046,198,133,119,97
2023-06-04 01:40:46.411448,1685842846,198,132,119,95
2023-06-04 02:10:46.411448,1685844646,198,135,119,97
2023-06-04 02:40:46.411448,1685846446,198,136,119,96
2023-06-04 03:10:46.411448,1685848246,198,138,119,98
2023-06-04 03:40:46.411448,1685850046,198,148,119,95
2023-06-04 04:10:46.411448,1685851846,198,137,119,92
2023-06-04 04:40:46.411448,1685853646,198,142,119,89
2023-06-04 05:10:46.411448,1685855446,198,142,119,95
2023-06-04 05:40:46.411448,1685857246,198,140,119,90
2023-06-04 06:10:46.411448,1685859046,198,141,119,84
2023-06-04 06:40:46.411448,1685860846,198,152,119,87
2023-06-04 07:10:46.411448,1685862646,198,154,119,91
2023-06-04 07:40:46.411448,1685864446,198,159,119,94
2023-06-04 08:10:46.411448,1685866246,198,169,119,94
2023-06-04 08:40:46.411448,1685868046,198,179,119,102
2023-06-04 09:10:46.411448,1685869846,198,170,119,99
2023-06-04 09:40:46.411448,1685871646,198,181,119,100
2023-06-04 10:10:46.411448,1685873446,198,171,119,105
2023-06-04 10:40:46.411448,1685875246,198,169,119,111
2023-06-04 11:10:46.411448,1685877046,198,170,119,108
2023-06-04 11:40:46.411448,1685878846,198,171,119,105
2023-06-04 12:10:46.411448,1685880646,198,179,119,107
2023-06-04 12:40:46.411448,1685882446,198,178,119,107
2023-06-04 13:10:46.411448,1685884246,198,174,119,108
2023-06-04 13:40:46.411448,1685886046,198,182,119,105
2023-06-04 14:10:46.411448,1685887846,198,178,119,101
2023-06-04 14:40:46.411448,1685889646,198,183,119,103
2023-06-04 15:10:46.411448,1685891446,198,184,119,105
2023-06-04 15:40:46.411448,1685893246,198,172,119,108
2023-06-04 16:10:46.411448,1685895046,198,178,119,106
2023-06-04 16:40:46.411448,1685896846,198,171,119,109
2023-06-04 17:10:46.411448,1685898646,198,178,119,108
2023-06-04 17:40:46.411448,1685900446,198,172,119,108
2023-06-04 18:10:46.411448,1685902246,198,166,119,103
2023-06-04 18:40:46.411448,1685904046,198,163,119,106
2023-06-04 19:10:46.411448,1685905846,198,159,119,100
2023-06-04 19:40:46.411448,1685907646,198,154,119,99
2023-06-04 20:10:46.411448,1685909446,198,152,119,97
2023-06-04 20:40:46.411448,1685911246,198,149,119,96
2023-06-04 21:10:46.411448,1685913046,198,148,119,94
2023-06-04 21:40:46.411448,1685914846,198,140,119,87
2023-06-04 22:10:46.411448,1685916646,198,133,119,88
2023-06-04 22:40:46.411448,1685918446,198,134,119,87
2023-06-04 23:10:46.411448,1685920246,198,136,119,91
2023-06-04 23:40:46.411448,1685922046,198,143,119,90
2023-06-05 00:10:46.411448,1685923846,198,145,119,90
2023-06-05 00:40:46.411448,1685925646,198,132,119,92
2023-06-05 01:10:46.411448,1685927446,198,127,119,84
2023-06-05 01:40:46.411448,1685929246,198,116,119,84
2023-06-05 02:10:46.411448,1685931046,198,125,119,90
2023-06-05 02:40:46.411448,1685932846,198,127,119,87
2023-06-05 03:10:46.411448,1685934646,198,128,119,82
2023-06-05 03:40:46.411448,1685936446,198,138,119,79
2023-06-05 04:10:46.411448,1685938246,198,150,119,85
2023-06-05 04:40:46.411448,1685940046,198,165,119,91
2023-06-05 05:10:46.411448,1685941846,198,183,119,104
2023-06-05 05:40:46.411448,1685943646,198,234,119,141
2023-06-05 06:10:46.411448,1685945446,198,252,119,184
2023-06-05 06:40:46.411448,1685947246,198,284,119,179
2023-06-05 07:10:46.411448,1685949046,198,240,119,115
2023-06-05 07:40:46.411448,1685950846,198,218,119,107
2023-06-05 08:10:46.411448,1685952646,198,215,119,111
2023-06-05 08:40:46.411448,1685954446,198,202,119,111
2023-06-05 09:10:46.411448,1685956246,198,190,119,113
2023-06-05 09:40:46.411448,1685958046,198,203,119,116
2023-06-05 10:10:46.411448,1685959846,198,195,119,139
2023-06-05 10:40:46.411448,1685961646,198,187,119,139
2023-06-05 11:10:46.411448,1685963446,198,194,119,133
2023-06-05 11:40:46.411448,1685965246,198,196,119,137
2023-06-05 12:10:46.411448,1685967046,198,195,119,139
2023-06-05 12:40:46.411448,1685968846,198,202,119,135
2023-06-05 13:10:46.411448,1685970646,198,210,119,138
2023-06-05 13:40:46.411448,1685972446,198,217,119,158
2023-06-05 14:10:46.411448,1685974246,198,218,119,169
2023-06-05 14:40:46.411448,1685976046,198,213,119,167
2023-06-05 15:10:46.411448,1685977846,198,212,119,172
2023-06-05 15:40:46.411448,1685979646,198,218,119,171
2023-06-05 16:10:46.411448,1685981446,198,229,119,171
2023-06-05 16:40:46.411448,1685983246,198,216,119,151
2023-06-05 17:10:46.411448,1685985046,198,196,119,146
2023-06-05 17:40:46.411448,1685986846,198,186,119,117
2023-06-05 18:10:46.411448,1685988646,198,180,119,115
2023-06-05 18:40:46.411448,1685990446,198,162,119,109
2023-06-05 19:10:46.411448,1685992246,198,159,119,102
2023-06-05 19:40:46.411448,1685994046,198,151,119,102
2023-06-05 20:10:46.411448,1685995846,198,159,119,99
2023-06-05 20:40:46.411448,1685997646,198,155,119,94
2023-06-05 21:10:46.411448,1685999446,198,151,119,96
2023-06-05 21:40:46.411448,1686001246,198,152,119,94
2023-06-05 22:10:46.411448,1686003046,198,154,119,89
2023-06-05 22:40:46.411448,1686004846,198,150,119,89
2023-06-05 23:10:46.411448,1686006646,198,147,119,91
2023-06-05 23:40:46.411448,1686008446,198,133,119,88
2023-06-06 00:10:46.411448,1686010246,198,128,119,86
2023-06-06 00:40:46.411448,1686012046,198,143,119,95
2023-06-06 01:10:46.411448,1686013846,198,140,119,99
2023-06-06 01:40:46.411448,1686015646,198,130,119,85
2023-06-06 02:10:46.411448,1686017446,198,134,119,87
2023-06-06 02:40:46.411448,1686019246,198,134,119,82
2023-06-06 03:10:46.411448,1686021046,198,131,119,84
2023-06-06 03:40:46.411448,1686022846,198,152,119,89
2023-06-06 04:10:46.411448,1686024646,198,144,119,92
2023-06-06 04:40:46.411448,1686026446,198,170,119,90
2023-06-06 05:10:46.411448,1686028246,198,180,119,101
2023-06-06 05:40:46.411448,1686030046,198,216,119,133
2023-06-06 06:10:46.411448,1686031846,198,257,119,202
2023-06-06 06:40:46.411448,1686033646,198,287,119,189
2023-06-06 07:10:46.411448,1686035446,198,242,119,146
2023-06-06 07:40:46.411448,1686037246,198,215,119,111
2023-06-06 08:10:46.411448,1686039046,198,207,119,111
2023-06-06 08:40:46.411448,1686040846,198,194,119,113
2023-06-06 09:10:46.411448,1686042646,198,196,119,118
2023-06-06 09:40:46.411448,1686044446,198,204,119,146
2023-06-06 10:10:46.411448,1686046246,198,217,119,147
2023-06-06 10:40:46.411448,1686048046,198,215,119,162
2023-06-06 11:10:46.411448,1686049846,198,195,119,137
2023-06-06 11:40:46.411448,1686051646,198,198,119,141
2023-06-06 12:10:46.411448,1686053446,198,211,119,133
2023-06-06 12:40:46.411448,1686055246,198,223,119,140
2023-06-06 13:10:46.411448,1686057046,198,225,119,149
2023-06-06 13:40:46.411448,1686058846,198,219,119,158
2023-06-06 14:10:46.411448,1686060646,198,238,119,172
2023-06-06 14:40:46.411448,1686062446,198,241,119,186
2023-06-06 15:10:46.411448,1686064246,198,237,119,188
2023-06-06 15:40:46.411448,1686066046,198,235,119,189
2023-06-06 16:10:46.411448,1686067846,198,244,119,169
2023-06-06 16:40:46.411448,1686069646,198,236,119,160
2023-06-06 17:10:46.411448,1686071446,198,232,119,155
2023-06-06 17:40:46.411448,1686073246,198,201,119,130
2023-06-06 18:10:46.411448,1686075046,198,186,119,118
2023-06-06 18:40:46.411448,1686076846,198,175,119,114
2023-06-06 19:10:46.411448,1686078646,198,165,119,111
2023-06-06 19:40:46.411448,1686080446,198,170,119,103
2023-06-06 20:10:46.411448,1686082246,198,147,119,93
2023-06-06 20:40:46.411448,1686084046,198,147,119,92
2023-06-06 21:10:46.411448,1686085846,198,158,119,95
2023-06-06 21:40:46.411448,1686087646,198,142,119,99
2023-06-06 22:10:46.411448,1686089446,198,149,119,92
2023-06-06 22:40:46.411448,1686091246,198,138,119,93
2023-06-06 23:10:46.411448,1686093046,198,129,119,90
2023-06-06 23:40:46.411448,1686094846,198,121,119,89
2023-06-07 00:10:46.411448,1686096646,198,127,119,92
2023-06-07 00:40:46.411448,1686098446,198,141,119,90
2023-06-07 01:10:46.411448,1686100246,198,129,119,90
2023-06-07 01:40:46.411448,1686102046,198,138,119,93
2023-06-07 02:10:46.411448,1686103846,198,145,119,87
2023-06-07 02:40:46.411448,1686105646,198,150,119,84
2023-06-07 03:10:46.411448,1686107446,198,132,119,87
2023-06-07 03:40:46.411448,1686109246,198,137,119,87
2023-06-07 04:10:46.411448,1686111046,198,148,119,83
2023-06-07 04:40:46.411448,1686112846,198,164,119,89
2023-06-07 05:10:46.411448,1686114646,198,191,119,103
2023-06-07 05:40:46.411448,1686116446,198,214,119,135
2023-06-07 06:10:46.411448,1686118246,198,235,119,183
2023-06-07 06:40:46.411448,1686120046,198,253,119,173
2023-06-07 07:10:46.411448,1686121846,198,219,119,119
2023-06-07 07:40:46.411448,1686123646,198,216,119,111
2023-06-07 08:10:46.411448,1686125446,198,200,119,113
2023-06-07 08:40:46.411448,1686127246,198,179,119,115
2023-06-07 09:10:46.411448,1686129046,198,188,119,114
2023-06-07 09:40:46.411448,1686130846,198,197,119,138
2023-06-07 10:10:46.411448,1686132646,198,196,119,156
2023-06-07 10:40:46.411448,1686134446,198,206,119,155
2023-06-07 11:10:46.411448,1686136246,198,202,119,157
2023-06-07 11:40:46.411448,1686138046,198,200,119,148
2023-06-07 12:10:46.411448,1686139846,198,204,119,141
2023-06-07 12:40:46.411448,1686141646,198,199,119,145
2023-06-07 13:10:46.411448,1686143446,198,203,119,141
2023-06-07 13:40:46.411448,1686145246,198,216,119,152
2023-06-07 14:10:46.411448,1686147046,198,218,119,162
2023-06-07 14:40:46.411448,1686148846,198,221,119,161
2023-06-07 15:10:46.411448,1686150646,198,222,119,170
2023-06-07 15:40:46.411448,1686152446,198,233,119,180
2023-06-07 16:10:46.411448,1686154246,198,238,119,171
2023-06-07 16:40:46.411448,1686156046,198,222,119,159
2023-06-07 17:10:46.411448,1686157846,198,210,119,137
2023-06-07 17:40:46.411448,1686159646,198,208,119,118
2023-06-07 18:10:46.411448,1686161446,198,180,119,114
2023-06-07 18:40:46.411448,1686163246,198,161,119,113
2023-06-07 19:10:46.411448,1686165046,198,163,119,114
2023-06-07 19:40:46.411448,1686166846,198,163,119,111
2023-06-07 20:10:46.411448,1686168646,198,159,119,105
2023-06-07 20:40:46.411448,1686170446,198,151,119,104
2023-06-07 21:10:46.411448,1686172246,198,147,119,93
2023-06-07 21:40:46.411448,1686174046,198,142,119,91
2023-06-07 22:10:46.411448,1686175846,198,145,119,93
2023-06-07 22:40:46.411448,1686177646,198,130,119,91
2023-06-07 23:10:46.411448,1686179446,198,139,119,94
2023-06-07 23:40:46.411448,1686181246,198,136,119,97
2023-06-08 00:10:46.411448,1686183046,198,135,119,108
2023-06-08 00:40:46.411448,1686184846,198,141,119,97
2023-06-08 01:10:46.411448,1686186646,198,140,119,97
2023-06-08 01:40:46.411448,1686188446,198,145,119,86
2023-06-08 02:10:46.411448,1686190246,198,147,119,87
2023-06-08 02:40:46.411448,1686192046,198,131,119,96
2023-06-08 03:10:46.411448,1686193846,198,129,119,88
2023-06-08 03:40:46.411448,1686195646,198,134,119,83
2023-06-08 04:10:46.411448,1686197446,198,151,119,85
2023-06-08 04:40:46.411448,1686199246,198,184,119,91
2023-06-08 05:10:46.411448,1686201046,198,191,119,105
2023-06-08 05:40:46.411448,1686202846,198,238,119,148
2023-06-08 06:10:46.411448,1686204646,198,262,119,198
2023-06-08 06:40:46.411448,1686206446,198,298,119,196
